300 18106
116 85 5
116 88 10
116 89 1
116 91 10
116 101 8
116 106 9
116 111 10
116 114 10
116 117 3
116 130 7
116 136 10
116 137 9
116 144 3
116 148 10
116 157 3
116 158 10
116 163 10
116 170 4
116 171 10
116 173 10
116 175 5
116 177 3
116 186 8
116 190 2
116 198 10
116 204 5
116 208 9
116 209 5
116 213 8
116 217 6
116 222 4
116 230 1
116 233 5
116 237 6
116 243 3
116 244 3
116 246 10
116 250 7
116 259 5
116 260 10
116 268 2
116 269 1
116 270 10
116 272 6
116 280 7
116 292 9
116 295 5
116 299 6
117 4 10
117 10 9
117 11 3
117 12 2
117 17 8
117 18 7
117 20 5
117 22 3
117 26 8
117 30 3
117 32 8
117 48 10
117 57 3
117 58 1
117 62 6
117 65 8
117 69 9
117 80 8
117 89 6
117 91 4
117 100 1
117 105 4
117 107 3
117 116 5
117 118 10
117 119 6
117 124 4
117 125 7
117 127 3
117 137 8
117 141 6
117 144 5
117 150 10
117 155 9
117 157 10
117 159 4
117 170 3
117 177 10
117 180 7
117 181 7
117 194 2
117 202 10
117 203 4
117 205 4
117 208 4
117 214 2
117 221 5
117 227 6
117 230 8
117 235 10
117 239 6
117 243 10
117 257 8
117 268 1
117 270 4
117 271 8
117 274 5
117 275 5
117 276 7
117 277 7
117 291 3
118 1 7
118 6 7
118 7 4
118 23 8
118 30 1
118 32 6
118 39 10
118 40 3
118 45 2
118 49 5
118 58 2
118 59 2
118 69 6
118 70 5
118 75 9
118 76 6
118 78 5
118 83 6
118 90 3
118 95 3
118 104 6
118 107 7
118 121 3
118 124 4
118 126 5
118 130 5
118 137 3
118 139 1
118 145 5
118 148 7
118 149 8
118 151 10
118 152 3
118 154 6
118 161 8
118 164 8
118 168 1
118 169 1
118 170 8
118 173 8
118 175 9
118 177 7
118 183 4
118 187 3
118 193 1
118 196 10
118 202 3
118 216 6
118 219 3
118 221 4
118 223 5
118 224 4
118 232 8
118 233 3
118 239 4
118 245 9
118 248 2
118 254 1
118 265 5
118 270 2
118 283 4
118 286 4
118 288 9
119 3 10
119 36 5
119 49 8
119 50 4
119 53 6
119 70 1
119 79 4
119 81 4
119 82 10
119 85 6
119 86 6
119 90 10
119 91 5
119 92 10
119 94 9
119 95 7
119 99 3
119 100 1
119 103 9
119 105 1
119 106 5
119 111 1
119 112 10
119 124 2
119 130 2
119 139 7
119 149 10
119 151 10
119 153 6
119 159 10
119 164 10
119 167 2
119 168 5
119 201 6
119 202 4
119 206 9
119 213 9
119 219 1
119 220 7
119 227 10
119 229 8
119 245 6
119 249 6
119 263 8
119 270 10
119 271 8
119 281 5
119 284 6
119 288 7
119 291 10
119 292 1
119 293 1
119 296 4
120 1 2
120 6 5
120 7 5
120 27 8
120 29 9
120 30 6
120 33 3
120 42 10
120 59 4
120 69 2
120 71 9
120 74 3
120 83 8
120 84 9
120 88 9
120 89 8
120 92 7
120 94 8
120 95 7
120 97 9
120 112 8
120 117 5
120 119 8
120 130 6
120 133 8
120 140 9
120 145 5
120 147 8
120 151 5
120 157 1
120 170 9
120 174 3
120 189 6
120 191 9
120 192 6
120 193 10
120 197 6
120 202 5
120 204 7
120 218 9
120 220 5
120 225 4
120 226 4
120 230 9
120 231 2
120 236 10
120 240 10
120 249 10
120 250 7
120 251 7
120 252 3
120 260 9
120 262 3
120 263 10
120 267 4
120 285 2
120 287 6
120 290 6
120 295 3
120 297 8
121 12 3
121 13 3
121 26 6
121 36 4
121 38 1
121 39 9
121 40 1
121 45 6
121 46 8
121 63 2
121 68 1
121 77 1
121 84 2
121 88 2
121 92 4
121 94 2
121 96 2
121 100 10
121 104 2
121 111 7
121 128 5
121 130 6
121 134 3
121 144 4
121 155 1
121 166 4
121 174 3
121 185 8
121 193 6
121 204 7
121 210 8
121 219 5
121 220 1
121 224 10
121 227 8
121 234 4
121 237 5
121 239 9
121 240 3
121 244 5
121 258 8
121 260 7
121 262 2
121 263 3
121 268 1
121 272 4
121 278 10
121 280 2
122 3 5
122 24 4
122 36 4
122 38 9
122 40 4
122 47 3
122 49 6
122 56 9
122 57 4
122 61 9
122 67 7
122 84 4
122 85 8
122 95 3
122 100 4
122 101 8
122 102 10
122 107 5
122 108 6
122 118 2
122 119 5
122 123 7
122 125 8
122 127 9
122 131 5
122 135 1
122 139 3
122 143 10
122 145 7
122 146 3
122 153 9
122 167 7
122 169 9
122 170 7
122 174 10
122 179 8
122 180 4
122 185 8
122 192 9
122 199 7
122 200 3
122 201 8
122 205 10
122 209 5
122 213 1
122 216 3
122 217 3
122 218 2
122 221 8
122 233 1
122 236 1
122 237 2
122 238 7
122 241 3
122 257 3
122 258 1
122 266 10
122 267 1
122 281 6
122 286 6
122 290 10
122 292 9
122 298 3
123 6 6
123 18 3
123 24 10
123 26 4
123 32 9
123 43 9
123 44 2
123 45 3
123 58 5
123 69 9
123 77 3
123 82 2
123 87 2
123 88 6
123 93 6
123 103 7
123 107 10
123 109 5
123 118 7
123 125 10
123 136 4
123 143 1
123 154 10
123 170 7
123 175 1
123 177 2
123 180 8
123 183 5
123 189 2
123 190 7
123 192 5
123 196 10
123 202 4
123 209 3
123 221 5
123 229 6
123 231 5
123 235 4
123 242 2
123 257 1
123 261 2
123 269 8
123 273 9
123 286 7
123 299 10
124 12 7
124 14 5
124 18 8
124 22 7
124 25 3
124 27 6
124 45 3
124 46 1
124 48 6
124 57 10
124 58 10
124 61 2
124 68 8
124 69 3
124 75 8
124 80 4
124 83 8
124 90 4
124 99 1
124 103 9
124 110 4
124 111 2
124 113 2
124 121 7
124 126 6
124 132 3
124 133 8
124 134 7
124 138 1
124 143 3
124 145 8
124 161 8
124 167 2
124 171 10
124 172 1
124 184 1
124 187 5
124 190 5
124 195 5
124 201 10
124 211 1
124 221 2
124 233 2
124 235 7
124 236 2
124 237 8
124 242 2
124 248 5
124 259 3
124 261 10
124 262 5
124 264 4
124 267 6
124 271 10
124 275 3
124 280 5
124 281 3
124 283 8
124 298 9
125 9 6
125 10 6
125 11 3
125 15 1
125 16 9
125 18 2
125 19 10
125 22 7
125 23 4
125 39 8
125 41 6
125 42 9
125 44 8
125 53 1
125 58 4
125 61 3
125 69 4
125 71 9
125 72 10
125 77 5
125 79 6
125 85 2
125 88 5
125 91 10
125 98 2
125 101 7
125 102 1
125 106 8
125 107 2
125 110 8
125 112 7
125 115 10
125 131 1
125 135 5
125 142 5
125 145 5
125 146 1
125 147 1
125 153 6
125 155 9
125 158 4
125 160 8
125 163 2
125 164 1
125 166 9
125 173 8
125 195 1
125 197 4
125 198 1
125 199 1
125 201 8
125 208 2
125 214 2
125 220 1
125 225 1
125 230 8
125 233 10
125 235 6
125 248 6
125 255 8
125 266 5
125 271 8
125 281 10
125 287 10
125 298 4
126 0 2
126 1 1
126 8 2
126 23 1
126 25 10
126 34 6
126 36 8
126 37 2
126 42 10
126 46 5
126 50 10
126 53 7
126 56 4
126 58 6
126 60 10
126 89 3
126 100 4
126 102 3
126 103 6
126 120 6
126 121 6
126 131 9
126 132 10
126 133 1
126 135 2
126 138 10
126 141 7
126 151 3
126 154 4
126 157 3
126 161 2
126 169 8
126 178 3
126 180 5
126 183 2
126 190 10
126 193 7
126 196 7
126 203 1
126 204 4
126 216 10
126 220 10
126 224 4
126 229 9
126 233 8
126 240 8
126 243 4
126 262 1
126 271 8
126 272 5
126 279 3
126 287 4
126 292 5
127 6 10
127 13 2
127 18 10
127 23 4
127 25 8
127 26 7
127 27 9
127 30 3
127 33 8
127 51 7
127 54 5
127 55 8
127 62 8
127 72 10
127 74 10
127 81 10
127 87 9
127 98 1
127 104 5
127 109 2
127 117 4
127 121 3
127 125 7
127 126 5
127 148 1
127 169 1
127 172 9
127 190 5
127 191 2
127 196 3
127 201 7
127 205 1
127 206 3
127 208 6
127 209 8
127 214 10
127 218 6
127 226 1
127 227 5
127 230 8
127 231 4
127 233 2
127 246 6
127 247 10
127 248 5
127 250 9
127 255 3
127 262 5
127 269 3
127 273 9
127 275 3
127 277 8
127 285 4
127 286 1
127 288 5
127 292 2
127 296 4
127 297 4
128 5 8
128 13 9
128 16 10
128 21 1
128 22 2
128 30 1
128 34 10
128 39 10
128 55 2
128 56 1
128 59 3
128 73 8
128 75 4
128 80 5
128 85 3
128 86 9
128 90 4
128 100 10
128 106 3
128 107 10
128 113 9
128 114 1
128 115 2
128 133 1
128 139 2
128 140 10
128 147 6
128 154 9
128 158 2
128 160 4
128 161 9
128 165 7
128 167 2
128 170 3
128 174 3
128 188 6
128 189 9
128 211 7
128 225 9
128 231 5
128 234 4
128 244 7
128 246 8
128 250 7
128 251 6
128 253 4
128 265 8
128 266 2
128 282 3
128 292 7
128 293 1
128 299 6
129 3 6
129 13 3
129 16 8
129 19 9
129 27 8
129 36 1
129 37 2
129 40 9
129 42 1
129 46 4
129 50 1
129 51 5
129 52 9
129 60 10
129 73 8
129 92 4
129 94 5
129 101 9
129 136 9
129 139 3
129 141 10
129 145 3
129 148 7
129 149 8
129 156 4
129 157 5
129 167 8
129 188 2
129 191 6
129 192 4
129 208 7
129 213 5
129 232 10
129 234 3
129 235 8
129 236 2
129 238 4
129 244 1
129 246 7
129 248 2
129 251 8
129 253 10
129 255 7
129 260 3
129 261 10
129 264 4
129 265 9
129 271 3
129 280 3
129 282 9
129 283 7
129 284 9
129 286 6
129 287 10
129 288 2
129 290 8
129 296 2
130 0 4
130 3 6
130 6 4
130 8 9
130 10 8
130 25 9
130 27 8
130 28 8
130 37 8
130 42 9
130 44 10
130 47 3
130 50 8
130 57 10
130 63 2
130 68 2
130 102 4
130 103 8
130 105 8
130 109 7
130 114 4
130 118 5
130 120 9
130 127 4
130 129 5
130 134 10
130 146 5
130 169 3
130 170 4
130 172 8
130 173 6
130 176 6
130 187 9
130 199 1
130 200 5
130 201 5
130 205 7
130 208 1
130 212 9
130 214 8
130 217 2
130 220 5
130 222 1
130 227 5
130 229 9
130 234 8
130 254 2
130 255 4
130 261 7
130 274 10
130 281 4
130 288 2
130 289 1
130 290 2
130 293 1
130 296 10
130 297 5
131 2 5
131 4 7
131 7 2
131 12 7
131 13 3
131 20 9
131 22 3
131 28 8
131 33 9
131 38 8
131 43 7
131 47 2
131 52 9
131 57 10
131 63 9
131 66 8
131 71 3
131 86 4
131 96 3
131 102 8
131 119 7
131 120 7
131 125 1
131 135 9
131 140 4
131 150 1
131 152 2
131 158 6
131 168 8
131 170 1
131 176 5
131 178 3
131 184 1
131 193 5
131 194 1
131 205 10
131 206 6
131 213 8
131 214 5
131 215 4
131 217 2
131 218 4
131 243 7
131 244 1
131 248 6
131 278 5
131 279 10
131 286 2
131 297 2
132 4 10
132 22 2
132 24 2
132 25 9
132 28 2
132 30 9
132 39 1
132 40 1
132 48 1
132 57 6
132 58 6
132 66 6
132 80 1
132 94 10
132 99 7
132 103 5
132 109 8
132 111 8
132 119 2
132 121 8
132 125 9
132 126 6
132 129 3
132 142 6
132 155 7
132 163 1
132 164 4
132 185 8
132 186 2
132 198 1
132 207 7
132 210 6
132 213 2
132 217 9
132 218 8
132 223 10
132 224 8
132 238 7
132 243 6
132 244 7
132 246 2
132 255 4
132 261 8
132 262 10
132 265 5
132 272 8
132 276 5
132 277 4
132 290 5
132 296 6
132 299 8
133 3 10
133 5 6
133 6 7
133 8 10
133 9 2
133 16 1
133 19 4
133 20 5
133 21 3
133 28 2
133 30 8
133 39 6
133 42 5
133 52 8
133 62 1
133 65 9
133 75 3
133 81 3
133 82 1
133 85 6
133 86 7
133 91 6
133 100 2
133 105 9
133 107 5
133 108 7
133 110 10
133 112 3
133 116 1
133 119 6
133 120 6
133 127 2
133 132 3
133 146 10
133 162 10
133 163 1
133 164 2
133 169 5
133 170 7
133 174 10
133 179 4
133 193 1
133 194 8
133 202 10
133 203 10
133 209 4
133 214 9
133 217 2
133 230 5
133 236 3
133 237 3
133 240 1
133 256 8
133 258 2
133 264 1
133 270 5
133 282 8
133 296 10
133 297 4
133 299 9
134 10 5
134 14 8
134 17 8
134 20 3
134 22 7
134 24 4
134 26 3
134 29 6
134 41 7
134 45 4
134 46 9
134 51 1
134 55 8
134 57 1
134 60 5
134 61 5
134 66 1
134 79 7
134 97 5
134 102 5
134 107 8
134 111 9
134 118 4
134 120 4
134 124 8
134 127 4
134 129 10
134 132 4
134 138 2
134 146 7
134 148 8
134 151 9
134 152 9
134 165 2
134 168 1
134 172 2
134 175 1
134 178 2
134 182 7
134 188 5
134 232 2
134 234 9
134 238 8
134 242 10
134 247 8
134 252 4
134 255 9
134 257 1
134 265 10
134 266 6
134 271 1
134 287 7
134 289 1
135 0 4
135 18 3
135 31 7
135 36 7
135 43 8
135 55 6
135 56 5
135 57 2
135 58 9
135 73 1
135 76 7
135 81 4
135 84 9
135 85 3
135 92 1
135 93 2
135 94 5
135 96 4
135 97 2
135 105 8
135 107 9
135 122 4
135 123 8
135 124 10
135 125 4
135 130 10
135 132 10
135 134 2
135 140 4
135 152 10
135 154 7
135 159 10
135 161 2
135 165 1
135 166 9
135 167 10
135 169 8
135 170 8
135 171 2
135 173 3
135 174 2
135 176 2
135 179 9
135 182 2
135 185 1
135 196 4
135 199 3
135 210 6
135 211 10
135 228 9
135 238 1
135 241 3
135 243 6
135 246 6
135 262 10
135 263 8
135 270 10
135 279 10
135 280 8
135 284 8
135 288 5
135 291 10
136 0 9
136 2 1
136 7 5
136 12 1
136 17 3
136 20 8
136 25 3
136 28 8
136 33 5
136 36 8
136 37 3
136 39 1
136 40 10
136 51 10
136 53 8
136 59 1
136 60 5
136 61 2
136 67 7
136 69 7
136 75 7
136 77 2
136 80 2
136 84 1
136 85 5
136 90 4
136 93 4
136 95 2
136 106 10
136 114 7
136 120 7
136 121 2
136 134 6
136 135 9
136 137 5
136 139 2
136 141 5
136 150 1
136 151 7
136 164 10
136 166 8
136 170 3
136 180 9
136 189 4
136 193 2
136 205 8
136 212 1
136 214 2
136 216 10
136 219 5
136 222 10
136 230 4
136 232 6
136 234 3
136 241 8
136 251 7
136 264 10
136 265 8
136 267 10
136 268 9
136 278 10
136 282 2
136 287 10
136 298 4
137 6 4
137 7 10
137 8 3
137 9 6
137 27 5
137 30 10
137 33 5
137 34 10
137 35 2
137 38 9
137 39 5
137 43 9
137 48 3
137 51 9
137 55 4
137 56 5
137 57 1
137 58 8
137 76 6
137 86 9
137 89 6
137 93 7
137 95 2
137 99 4
137 106 10
137 108 8
137 109 10
137 112 6
137 114 6
137 122 5
137 123 2
137 140 3
137 151 9
137 154 10
137 155 4
137 167 10
137 168 5
137 173 10
137 181 6
137 183 6
137 185 10
137 190 5
137 205 3
137 210 7
137 218 5
137 219 6
137 220 10
137 222 4
137 229 1
137 240 8
137 256 5
137 267 9
137 268 2
137 269 9
137 276 9
137 282 7
137 287 2
137 289 8
137 290 10
137 292 4
138 1 5
138 8 8
138 12 4
138 15 6
138 19 7
138 22 1
138 23 4
138 24 4
138 28 6
138 35 10
138 48 2
138 74 3
138 76 9
138 82 1
138 84 2
138 87 2
138 89 10
138 92 7
138 93 6
138 94 6
138 102 1
138 104 5
138 108 5
138 110 1
138 114 5
138 119 5
138 124 5
138 129 8
138 131 6
138 146 3
138 153 4
138 160 5
138 161 5
138 163 7
138 178 7
138 180 6
138 181 2
138 183 1
138 185 4
138 188 1
138 190 2
138 199 1
138 204 8
138 205 3
138 207 10
138 212 4
138 227 2
138 231 8
138 236 3
138 240 2
138 241 2
138 246 2
138 258 3
138 266 10
138 268 4
138 271 5
138 272 9
138 274 5
138 278 2
138 279 1
138 282 1
138 283 6
138 287 9
139 1 6
139 11 6
139 19 8
139 20 9
139 26 6
139 28 4
139 40 4
139 47 1
139 50 2
139 57 10
139 58 8
139 59 9
139 61 3
139 63 6
139 64 8
139 65 1
139 66 5
139 68 9
139 74 8
139 76 9
139 78 4
139 82 10
139 84 1
139 88 9
139 90 1
139 91 7
139 92 2
139 94 9
139 104 3
139 105 1
139 106 6
139 107 7
139 114 3
139 126 10
139 128 8
139 131 1
139 132 4
139 133 8
139 138 4
139 140 10
139 141 3
139 148 5
139 149 6
139 157 9
139 170 4
139 171 10
139 175 4
139 184 3
139 185 2
139 189 9
139 201 8
139 202 1
139 203 4
139 208 10
139 214 6
139 227 3
139 228 7
139 232 2
139 233 6
139 239 6
139 240 6
139 245 2
139 246 8
139 247 9
139 248 1
139 257 4
139 259 8
139 261 5
139 264 10
139 267 6
139 268 1
139 270 8
139 277 9
139 279 8
139 299 1
140 2 2
140 23 4
140 27 5
140 43 3
140 46 5
140 57 4
140 59 5
140 60 4
140 68 5
140 70 8
140 74 9
140 76 4
140 79 5
140 80 4
140 84 8
140 89 7
140 93 6
140 97 4
140 100 7
140 104 9
140 112 7
140 115 4
140 118 7
140 131 9
140 134 8
140 139 3
140 147 7
140 149 10
140 155 3
140 156 6
140 161 10
140 164 6
140 174 8
140 179 8
140 186 8
140 187 8
140 189 6
140 192 9
140 202 3
140 204 5
140 211 8
140 218 1
140 219 2
140 226 5
140 231 8
140 232 6
140 235 5
140 236 2
140 241 5
140 250 5
140 252 4
140 257 2
140 265 2
140 271 3
140 273 6
140 274 1
140 277 9
140 278 10
140 279 2
140 288 10
140 290 1
141 2 6
141 4 3
141 17 2
141 23 6
141 35 9
141 36 7
141 37 10
141 47 8
141 53 3
141 56 5
141 62 8
141 63 1
141 72 2
141 77 3
141 80 3
141 83 4
141 87 1
141 92 5
141 98 8
141 104 2
141 108 7
141 111 4
141 114 5
141 116 8
141 121 2
141 129 1
141 130 5
141 132 10
141 134 2
141 138 10
141 152 3
141 156 4
141 157 9
141 161 7
141 163 6
141 165 4
141 166 3
141 168 10
141 170 10
141 176 7
141 183 6
141 186 8
141 201 4
141 202 6
141 206 3
141 207 8
141 210 3
141 224 1
141 234 5
141 239 4
141 240 3
141 250 10
141 255 1
141 260 6
141 265 5
141 276 3
141 282 1
141 289 1
141 294 8
142 0 7
142 1 2
142 4 9
142 10 6
142 14 4
142 17 2
142 24 6
142 25 3
142 28 1
142 31 10
142 32 4
142 35 3
142 36 5
142 38 2
142 39 3
142 53 4
142 55 4
142 65 3
142 68 5
142 77 6
142 85 7
142 87 7
142 95 5
142 102 5
142 108 8
142 110 6
142 115 3
142 118 2
142 120 3
142 122 8
142 123 7
142 124 10
142 129 1
142 138 2
142 141 9
142 163 5
142 174 6
142 179 5
142 181 6
142 182 10
142 186 7
142 187 2
142 190 3
142 193 10
142 204 8
142 208 1
142 211 7
142 217 4
142 229 2
142 232 10
142 237 6
142 244 9
142 246 3
142 249 3
142 255 9
142 256 7
142 269 4
142 273 5
142 281 2
142 296 7
143 1 4
143 5 5
143 11 5
143 31 7
143 32 8
143 38 7
143 39 6
143 41 2
143 43 9
143 45 4
143 47 9
143 57 2
143 58 2
143 59 5
143 60 7
143 62 5
143 71 2
143 76 10
143 95 1
143 103 1
143 108 9
143 119 7
143 123 9
143 126 1
143 128 7
143 129 3
143 130 4
143 134 5
143 137 2
143 140 10
143 142 3
143 144 7
143 145 3
143 147 4
143 152 4
143 157 8
143 168 3
143 175 3
143 178 5
143 183 8
143 185 8
143 193 3
143 195 10
143 197 1
143 199 5
143 204 3
143 205 3
143 216 10
143 217 6
143 219 3
143 250 1
143 255 8
143 257 6
143 258 10
143 260 1
143 263 6
143 267 2
143 272 8
143 276 4
143 291 7
143 292 6
144 2 9
144 7 10
144 11 8
144 16 1
144 17 1
144 19 10
144 27 6
144 28 1
144 30 7
144 36 10
144 39 10
144 40 9
144 44 2
144 46 1
144 58 10
144 59 2
144 60 5
144 69 6
144 71 5
144 73 7
144 75 10
144 88 8
144 91 6
144 95 9
144 96 2
144 99 4
144 104 9
144 107 8
144 114 10
144 115 8
144 126 4
144 128 4
144 133 7
144 134 6
144 137 3
144 143 5
144 145 6
144 160 3
144 163 2
144 166 5
144 167 4
144 171 10
144 176 7
144 177 3
144 180 10
144 190 9
144 191 1
144 197 1
144 201 7
144 202 4
144 216 4
144 218 6
144 226 3
144 228 8
144 234 1
144 244 7
144 253 5
144 254 8
144 259 10
144 263 7
144 291 4
144 296 2
145 10 1
145 11 6
145 13 3
145 21 6
145 23 4
145 24 10
145 36 9
145 37 6
145 38 2
145 45 2
145 50 6
145 56 2
145 61 5
145 62 10
145 69 10
145 75 5
145 76 2
145 90 10
145 95 1
145 96 7
145 99 3
145 103 2
145 109 4
145 123 7
145 125 3
145 126 2
145 127 4
145 129 9
145 131 7
145 132 3
145 135 4
145 140 7
145 146 6
145 154 5
145 155 9
145 166 6
145 167 9
145 187 9
145 195 1
145 203 1
145 206 9
145 216 6
145 227 9
145 231 1
145 234 2
145 242 10
145 243 2
145 245 7
145 249 8
145 251 5
145 253 5
145 260 2
145 262 2
145 266 7
145 277 9
145 295 2
145 298 5
146 12 4
146 15 3
146 16 8
146 17 6
146 19 5
146 20 5
146 21 9
146 22 7
146 32 1
146 45 6
146 49 2
146 57 6
146 60 10
146 61 9
146 63 4
146 70 9
146 72 1
146 75 3
146 87 10
146 90 4
146 94 3
146 100 8
146 107 5
146 108 7
146 111 2
146 112 2
146 121 6
146 123 5
146 124 10
146 138 1
146 145 2
146 150 4
146 155 10
146 158 9
146 161 9
146 164 5
146 171 9
146 172 6
146 177 3
146 179 5
146 183 2
146 187 7
146 195 2
146 196 7
146 199 10
146 203 8
146 206 1
146 215 3
146 218 2
146 219 10
146 224 4
146 225 1
146 245 10
146 248 1
146 253 1
146 254 6
146 258 6
146 264 7
146 278 5
146 284 7
146 292 2
147 3 3
147 5 3
147 9 2
147 24 10
147 32 4
147 36 8
147 41 10
147 54 6
147 62 5
147 73 4
147 88 4
147 89 1
147 92 3
147 95 10
147 99 10
147 101 10
147 105 10
147 121 10
147 127 6
147 128 4
147 135 6
147 146 5
147 152 1
147 155 1
147 161 10
147 162 4
147 169 9
147 172 7
147 177 3
147 191 4
147 199 5
147 208 3
147 213 10
147 216 4
147 219 9
147 223 6
147 225 9
147 239 3
147 241 2
147 243 9
147 245 6
147 246 1
147 249 4
147 253 7
147 258 4
147 276 8
147 281 2
147 285 4
147 286 9
147 292 7
148 1 1
148 2 10
148 7 1
148 10 2
148 34 9
148 36 10
148 38 10
148 90 6
148 91 9
148 93 10
148 94 5
148 97 10
148 98 5
148 99 4
148 100 9
148 102 3
148 113 1
148 125 3
148 126 9
148 130 7
148 141 1
148 155 5
148 158 7
148 162 4
148 165 4
148 166 4
148 168 10
148 172 6
148 174 1
148 180 10
148 182 7
148 184 3
148 192 8
148 202 5
148 204 9
148 221 5
148 222 6
148 226 3
148 228 3
148 235 3
148 237 3
148 238 4
148 254 9
148 264 1
148 269 9
148 279 7
148 286 10
148 292 9
148 296 7
149 1 2
149 18 3
149 21 8
149 25 3
149 31 6
149 39 10
149 40 5
149 42 4
149 43 1
149 44 5
149 45 6
149 46 9
149 52 7
149 62 7
149 63 6
149 82 8
149 85 5
149 88 1
149 101 6
149 107 5
149 113 3
149 116 10
149 118 10
149 123 3
149 132 8
149 139 9
149 144 9
149 146 7
149 150 3
149 157 1
149 160 7
149 161 8
149 165 1
149 168 9
149 169 1
149 180 10
149 188 6
149 196 5
149 203 9
149 207 8
149 208 1
149 209 7
149 211 6
149 212 4
149 213 8
149 218 4
149 229 3
149 230 4
149 233 1
149 235 2
149 240 4
149 241 3
149 244 4
149 246 7
149 250 3
149 255 5
149 261 10
149 269 4
149 277 9
149 278 10
149 291 5
149 294 1
150 3 8
150 4 1
150 10 5
150 19 8
150 20 9
150 30 4
150 35 9
150 37 3
150 41 2
150 43 6
150 44 8
150 60 10
150 67 4
150 70 5
150 73 8
150 76 10
150 78 3
150 82 6
150 87 8
150 93 9
150 97 6
150 112 5
150 113 9
150 118 2
150 119 5
150 120 8
150 125 10
150 126 2
150 144 9
150 145 8
150 162 2
150 171 4
150 173 6
150 176 6
150 177 5
150 180 3
150 182 1
150 185 5
150 188 3
150 190 9
150 193 7
150 194 2
150 197 9
150 202 6
150 206 7
150 210 4
150 217 6
150 222 10
150 227 6
150 233 1
150 235 8
150 237 2
150 242 1
150 244 1
150 249 1
150 250 8
150 253 1
150 256 9
150 258 5
150 270 5
150 272 10
150 273 6
150 275 4
150 286 5
150 289 9
150 294 7
150 298 5
151 4 8
151 17 3
151 18 10
151 24 2
151 25 9
151 37 9
151 46 9
151 60 8
151 64 6
151 65 7
151 66 4
151 69 6
151 77 6
151 88 6
151 92 5
151 105 4
151 107 7
151 109 1
151 115 2
151 120 1
151 122 4
151 123 9
151 124 2
151 130 5
151 131 9
151 132 5
151 133 5
151 134 7
151 135 8
151 138 6
151 140 5
151 142 3
151 156 3
151 161 3
151 166 4
151 172 10
151 177 3
151 178 5
151 179 2
151 182 3
151 188 8
151 197 5
151 199 6
151 211 5
151 215 5
151 218 4
151 220 3
151 221 7
151 229 10
151 238 9
151 246 7
151 252 1
151 253 7
151 262 6
151 263 3
151 274 6
151 276 8
151 278 9
151 283 8
151 289 7
151 291 2
152 2 7
152 17 6
152 37 5
152 44 10
152 47 3
152 48 6
152 52 1
152 57 8
152 69 7
152 73 10
152 75 5
152 81 10
152 85 4
152 95 7
152 98 5
152 100 1
152 105 4
152 114 8
152 130 6
152 131 9
152 137 3
152 138 1
152 155 10
152 158 2
152 160 4
152 162 6
152 163 5
152 164 10
152 166 6
152 169 1
152 172 5
152 176 7
152 178 9
152 182 9
152 183 4
152 200 7
152 201 9
152 204 2
152 211 3
152 223 4
152 227 10
152 228 7
152 232 9
152 234 1
152 248 3
152 249 7
152 250 4
152 253 1
152 265 4
152 272 9
152 283 6
152 290 4
152 298 6
153 2 2
153 12 4
153 23 8
153 26 6
153 29 8
153 33 4
153 47 3
153 59 9
153 61 1
153 64 7
153 70 8
153 74 1
153 75 10
153 79 4
153 103 1
153 104 6
153 109 5
153 112 4
153 123 5
153 127 4
153 130 4
153 136 2
153 146 7
153 156 7
153 157 1
153 162 5
153 167 10
153 168 9
153 172 3
153 176 9
153 186 2
153 192 1
153 197 3
153 200 3
153 201 1
153 214 2
153 215 8
153 217 1
153 220 7
153 225 7
153 237 6
153 246 8
153 259 7
153 263 9
153 265 6
153 268 3
153 276 10
153 278 4
153 288 4
153 294 5
154 0 1
154 2 6
154 4 10
154 5 4
154 7 3
154 9 7
154 12 9
154 13 2
154 16 1
154 22 9
154 33 1
154 40 3
154 53 2
154 59 1
154 62 5
154 71 9
154 76 3
154 78 2
154 79 7
154 92 2
154 97 1
154 113 3
154 114 3
154 122 8
154 128 7
154 148 2
154 151 9
154 157 6
154 164 7
154 166 9
154 170 10
154 171 3
154 172 5
154 174 5
154 181 10
154 182 8
154 183 7
154 190 8
154 198 5
154 199 4
154 213 7
154 215 5
154 218 8
154 228 2
154 234 8
154 248 2
154 257 1
154 261 7
154 264 10
154 266 10
154 274 5
154 281 5
154 284 2
154 289 7
154 299 1
155 8 4
155 17 8
155 19 2
155 20 5
155 24 3
155 37 3
155 45 10
155 51 8
155 56 2
155 65 10
155 68 10
155 70 6
155 71 5
155 72 8
155 76 7
155 89 3
155 94 6
155 96 6
155 99 8
155 107 1
155 113 9
155 120 9
155 127 8
155 129 1
155 131 1
155 134 6
155 141 1
155 143 4
155 144 8
155 149 4
155 159 8
155 163 8
155 166 1
155 167 9
155 170 6
155 177 6
155 182 3
155 190 6
155 196 8
155 198 3
155 201 6
155 204 7
155 210 3
155 213 7
155 226 10
155 228 4
155 234 10
155 235 4
155 236 3
155 244 8
155 251 8
155 253 8
155 255 8
155 257 10
155 259 6
155 263 6
155 274 2
155 277 5
155 286 8
155 292 8
155 294 6
155 295 2
155 299 7
156 8 9
156 15 10
156 17 7
156 23 10
156 26 10
156 29 6
156 32 5
156 40 3
156 42 1
156 43 6
156 44 8
156 46 2
156 49 2
156 50 10
156 52 5
156 53 7
156 55 5
156 56 2
156 63 5
156 69 1
156 73 5
156 79 10
